892921.39896633	5505856.4488924	1600
893203.4150871	5504670.7502379	1600
893246.88717823	5504070.8323494	1600
893015.75616261	5503249.9994276	1600
891967.53618987	5501264.5435614	1600
891425.91615313	5500510.7769884	1600
891346.31901814	5500304.0290713	1600
891353.8887032	5498886.3276403	1600
891071.21291489	5497458.9081874	1600
890556.89486862	5496316.4107395	1600
890021.64886953	5495462.8344824	1600
889833.3879984	5495348.8376862	1600
889398.44444932	5494513.6976765	1600
888861.97806527	5493671.3491341	1600
888499.54847093	5493243.4862243	1600
887145.54785416	5492532.9208579	1600
886740.94901209	5492593.4885295	1600
886632.47493037	5492686.2796421	1600
886523.99260282	5492779.0707548	1600
886314.30078237	5492965.1728742	1600
885996.02768423	5493143.5865586	1600
884644.83890036	5493729.0673857	1600
884320.36492732	5493996.4529601	1600
884124.12207892	5493993.7635076	1600
884117.0636362	5494093.753155	1600
883901.82236254	5494257.2098838	1600
883663.09692433	5494753.978768	1600
883361.04340192	5495737.5585631	1600
883061.48012449	5498440.7483367	1600
882905.4110295	5499211.3214888	1600
882804.16030739	5499204.1829418	1600
882493.35794419	5499282.7869422	1600
882203.89582603	5499161.9415399	1600
882000.18224269	5498957.8130897	1600
881977.03615775	5498252.7865958	1600
882085.18865154	5496920.6077569	1600
881865.52760534	5495699.376335	1600
881398.91176832	5495197.718446	1600
881434.16275268	5494798.2597547	1600
882012.57574667	5493811.68057	1600
881966.78657329	5493116.2521225	1600
882407.00746272	5492856.86492	1600
883252.9403832	5492313.4255355	1600
884082.61249873	5492003.4186365	1600
884821.17628063	5491541.9325706	1600
885963.7616955	5491030.9865722	1600
886187.8342684	5490745.3947036	1600
886209.10030084	5490445.4257614	1600
886122.00769339	5490338.7574734	1600
885622.14461217	5490303.3646775	1600
885312.39771703	5490359.6232263	1600
885020.09078258	5490271.9710676	1600
885035.79087012	5490049.7662968	1600
885360.47098928	5489782.4107162	1600
885468.96980852	5489689.5996076	1600
886156.26093059	5488621.6769802	1600
886364.65815348	5488558.2898825	1600
887350.36638062	5488728.7151929	1600
888182.40505347	5488397.0726977	1600
888607.90711083	5488047.7238067	1600
888825.89425063	5487851.1038281	1600
890051.26794224	5487625.9296617	1600
890462.65311416	5487476.690039	1600
891114.42938485	5486819.88373	1600
891548.30922001	5486460.1569513	1600
891888.68118086	5485982.0742637	1600
891911.01917306	5485671.0075804	1600
891823.08548949	5485474.8575062	1600
891337.17437682	5485339.4950588	1600
891321.72991045	5484232.880307	1600
890996.09327336	5483282.7237086	1600
890451.27384903	5482540.254836	1600
890168.10331007	5482319.0298657	1600
889610.38738526	5481754.4247895	1600
889326.3427868	5481544.357548	1600
888832.91970997	5481509.2246992	1600
888412.37340504	5481680.3098753	1600
888094.35592807	5481948.0253826	1600
